,IP Index_fred,NFP T Index_fred,PCE CUR$ Index_fred,PIDSPINX Index_fred,USAWTOT Index_fred,INJCJC Index_fred,CAPE_fred,T10Y2Y_fred,TED_fred,moody_spread_fred,T10YIE_fred,VIX_fred
1955-09-30,0.0064709908955933315,0.002874402726817493,,,,,2.3053801347871326,,,,,
1955-10-31,0.016634957199490152,0.0017246915874711277,,,,,1.4681206492288463,,,,,
1955-11-30,0.0025352013635067117,0.00483730054947884,,,,,1.6055040080060594,,,,,
1955-12-31,0.0037884516428752235,-0.002355760722123179,,,,,1.5392050992006305,,,,,
1956-01-31,0.006288566054629019,0.0035315632430688026,,,,,0.9694279343158191,,,,,
1956-02-29,-0.008814168984648152,-0.000577764069186415,,,,,1.0819574700240782,,,,,
1956-03-31,0.0,0.0006375137181748869,,,,,1.3537794522287345,,,,,
1956-04-30,0.007557752955024366,0.0033005955123748265,,,,,1.4468519029642948,,,,,
1956-05-31,-0.008820601667880457,0.017297962624736485,,,,,0.5925998171335928,,,,,
1956-06-30,-0.008899097576265724,0.0035250735186931337,,,,,-0.14402724830353542,,,,,
1956-07-31,-0.031135189829333054,-0.006064583781540733,,,,,0.31384895794089973,,,,,
1956-08-31,0.04003428740559878,0.009635392365256124,,,,,-0.08240283267805136,,,,,
1956-09-30,0.02252755495377512,-0.0012793674692233026,,,,,0.03574077259366507,,,,,
1956-10-31,0.008629514907938507,0.005069081782691498,,,,,-0.7123936156714563,,,,,
1956-11-30,-0.008629514907938507,0.0013307235119945915,,,,,-0.9184428822212386,,,,,
1956-12-31,0.014744298142904455,0.0019639184547486366,,,,,-0.5585916234851537,,,,,
1957-01-31,-0.003668015112052281,0.002382325814537012,,,,,-0.8059523884850912,,,,,
1957-02-28,0.009745634904311018,0.0007481081844744608,,,,,-1.8289735548420454,,,,,
1957-03-31,-0.0012107710579036812,-0.002745803816184278,,,,,-1.7946033472065317,,,,,
1957-04-30,-0.013438966110651318,-0.00030769231011973375,,,,,-1.2715438459929689,,,,,
1957-05-31,-0.0036996514043341477,0.01103673180234388,,,,,-0.8165334346422687,,,,,
1957-06-30,0.0024664310360185127,0.0008746577983824722,,,,,-1.0894523836961685,,,,,
1957-07-31,0.006137322632559616,0.003244753845411452,,,,,-0.9216460090523148,,,,,
1957-08-31,4.542326534462404e-06,3.7888116397155613e-05,,,,,-1.0637508419413244,,,,,
1957-09-30,-0.008608295995112591,-0.0020100509280247536,,,,,-1.263259920092102,,,,,
1957-10-31,-0.014923066618544922,-0.0033273471837453883,,,,,-1.7321158784031743,,,,,
1957-11-30,-0.02409845898837526,-0.006074749329826545,,,,,-2.0418008820473106,,,,,
1957-12-31,-0.01944349365221454,-0.005649298295734795,,,,,-1.8309268810972459,,,,,
1958-01-31,-0.018497121458382892,-0.0030879113603372588,,,,,-1.259951768918809,,,,,
1958-02-28,-0.021562142043349386,-0.01135249250825332,,,,,-1.3009167603697616,,,,,
1958-03-31,-0.012336509015072217,-0.008225167343479,,,,,-1.327417720788801,,,,,
1958-04-30,-0.016692517410439756,-0.003020404819144673,,,,,-1.6072244493376922,,,,,
1958-05-31,0.00976855543354338,0.0023894402111004354,,,,,-1.4140577587839356,,,,,
1958-06-30,0.026047776064661132,-0.008139545279886917,,,,,-1.288903527497374,,,,,
1958-07-31,0.014774836970656846,0.0027602110517719325,,,,,-0.5368232908362394,,,,,
1958-08-31,0.019802918361959243,0.0020008525153354384,,,,,0.22506331568432422,,,,,
1958-09-30,0.00911237336467563,0.0024115449520607513,,,,,1.077177271206456,,,,,
1958-10-31,0.011589775038320926,0.00017767073710928116,,,,,1.6970805651173684,,,,,
1958-11-30,0.02902568550780371,0.002228072653815971,,,,,1.9765571358907492,,,,,
1958-12-31,0.0012408695058261365,-0.0007289994313524062,,,,,2.0929547038817593,,,,,
1959-01-31,0.014794272607510095,0.005033039878988177,,,,,2.418561485981474,,,,,
1959-02-28,0.01939720836018166,0.0008625083845164028,0.010596125631495923,0.0036128622230693352,,,2.208217725202816,,,,,
1959-03-31,0.014300523032192647,0.0062699804012549265,0.009832920916238663,0.00735934057421872,,,2.4437598922490733,,,,,
1959-04-30,0.02108094919407444,0.00787436186681667,-0.0019588644853332227,0.007048638801936846,,,2.2938419104475636,,,,,
1959-05-31,0.014951291856917237,0.006489340431752311,0.012018985026776008,0.006616462786160682,,,2.2202828448573273,,,,,
1959-06-30,0.0011389402313808361,0.004691473011996905,0.00643709979413476,0.0029737903728559445,,,1.906221799456409,,,,,
1959-07-31,-0.024237822425884126,0.0043272368484448265,-0.001284109325728977,-0.000763844722053264,,,1.8704299345286792,,,,,
1959-08-31,-0.034463814859564845,-0.0031434884285594933,0.007680037749070223,-0.005747509276060825,,,1.5829761173174441,,,,,
1959-09-30,-0.0012078407837186056,-0.007815682563920845,0.012670426078837949,0.0,,,0.8184195605247241,,,,,
1959-10-31,-0.007291419493526963,0.0001346089132372441,-0.0047326165000987075,0.0011521476023279575,,,0.5350665136031915,,,,,
1959-11-30,0.006077619792258737,0.0021896557161245056,0.0,0.006715713598286044,,,0.36440359429030184,,,,,
1959-12-31,0.059984337539054966,0.006978662231116317,0.0,0.011372853299525865,,,0.3179658436858796,,,,,
1960-01-31,0.025914219800970084,0.0059837762244558945,0.0025268491019083683,0.004638246620490172,,,0.29214299331176846,,,,,
1960-02-29,-0.008935683571392516,0.0024213086890103597,0.005662173038779805,0.000916743126125219,,,-0.33061494700795163,,,,,
1960-03-31,-0.00902045327554557,-0.003634165114219101,0.014944238268276955,0.0009159034778498665,,,-0.5804679271502966,,,,,
1960-04-30,-0.007958082954031998,0.005823423528344307,0.01958446927618862,0.0036137861505327606,,,-0.6345069266867479,,,,,
1960-05-31,-0.0011444801283144734,-3.770525800206315e-05,-0.019275493528327026,0.002443318329082622,,,-0.6061153166477676,,,,,
1960-06-30,-0.012650724846058559,-5.6560552799567176e-05,0.0006176652450848863,-0.000248200547315669,,,-0.6258474154090249,,,,,
1960-07-31,-0.0034765881875085114,0.0017707121380556856,0.004005551496372384,0.001901298415196706,,,-0.7910125180875466,,,,,
1960-08-31,-0.0011644306603519894,-0.0010733554684154711,0.0009220839749684018,-0.0025634678719947956,,,-0.2750400759800224,,,,,
1960-09-30,-0.01051954062630367,-0.0015461490776971232,0.005514719858510375,0.0002897530910024315,,,-0.5030186222787826,,,,,
1960-10-31,-0.001173757708003098,-0.002645304240779467,0.006092007875183825,0.003140498448923168,,,-0.7658925543539429,,,,,
1960-11-30,-0.014220187121205097,-0.00284204136048416,0.0,-0.005751303686510667,,,-0.747619074881569,,,,,
1960-12-31,-0.019275862912237596,-0.00914919465358821,-0.012221355903013098,-0.00586804855064571,,,-0.3950988965577107,,,,,
1961-01-31,0.0012137155846123626,0.00225694872308857,0.002762856707607675,0.008685768891704804,,,0.46448949362975855,,,,,
1961-02-28,-0.0012137155846123626,-0.006632315518956489,0.004587865517855505,8.27540549952488e-05,,,0.9667569082317221,,,,,
1961-03-31,0.006062875135914858,0.00017307525932253043,0.011529253921148452,0.0049115809573798686,,,1.1773385665890672,,,,,
1961-04-30,0.020348357839177655,0.0032827512418673876,-0.0003017046334550244,0.0034525311730284614,,,1.51056674672088,,,,,
1961-05-31,0.01528532651839809,0.004913545049866741,0.006316760363215934,0.005931822093727668,,,1.317905943207927,,,,,
1961-06-30,0.013907090278789447,0.007524118261214241,0.002695015854868643,0.008003130202023812,,,1.4252500709364486,,,,,
1961-07-31,0.011439080876639363,0.006245951487001022,-0.0011968882338457831,0.0023844657366405286,,,1.2403854194150992,,,,,
1961-08-31,0.009061322170547115,-0.0005268505747881846,0.00448096343503579,0.004229528369132929,,,1.8682818337533218,,,,,
1961-09-30,-0.0011260908886119303,0.0007337516673988631,0.00623980631006571,0.001967674563180921,,,2.005561379838993,,,,,
1961-10-31,0.01900196157939016,0.02608109073863396,0.00620111244473609,0.010654317579157357,,,1.8064315053161237,,,,,
1961-11-30,0.015387020760137649,-0.0017972752284176607,0.009667571999401048,0.009127071004512821,,,1.9912263140129272,,,,,
1961-12-31,0.00868342580514403,0.00023859996992925403,0.00697271854663839,0.005491286597338885,,,1.6064653643051399,,,,,
1962-01-31,-0.00868342580514403,-0.0010465917870625674,0.001446550230545185,-0.0013699972785703451,,,0.8866329279752576,,,,,
1962-02-28,0.0162255334881225,0.004746771858698651,0.00202166133838233,0.004806292588535932,,,0.7093140319754478,,,,,
1962-03-31,0.0053492096806762035,0.002465281879697301,0.00947602209213727,0.006643768245609749,,,0.46094825825475233,,,,,
1962-04-30,0.0021324880042996597,0.005166465921758956,0.004846766437379024,0.006215156372867625,,,0.026439889963247865,,,,,
1962-05-31,-0.0010676537545717402,0.0032426683486370678,0.008214180161160378,0.0014228856208786667,,,-0.5721180900236272,,,,,
1962-06-30,-0.0021308035802154457,0.0022221227697514223,-0.004240289038885514,0.0012673542798937731,,,-1.636738910817974,,,,,
1962-07-31,0.00956877133179157,0.003926305856223777,0.0028288562004776807,0.004709675008349734,,,-1.8204208388432497,,,,,
1962-08-31,0.0010558233163813213,-0.0012050686278968215,0.004228336109521003,0.0011453443011308906,,,-1.494761574622607,,,,,
1962-09-30,0.0063233310896464445,-0.00025198891382061106,0.01646012891483295,0.0011821459229368614,,,-1.71676123693121,,,,,
1962-10-31,0.0010519590784014987,0.0013492001291108835,-0.006106041730083334,0.0033101904096204393,,,-2.42597652442785,,,,,
1962-11-30,0.004185171504464513,-0.0006653778962384393,0.014372828957758266,0.0047369207697833815,,,-1.916867964173323,,,,,
1962-12-31,0.0,8.994180771182414e-05,0.005473467414171651,0.005278847898115835,,,-1.1943398176783098,,,,,
1963-01-31,0.007286977948103068,-0.0007737640405842683,0.00245332002564691,-0.0023720337182302487,,,-0.9790385364004249,,,,,
1963-02-28,0.011349643065490245,0.0032888559096502235,-0.0027262830408529837,0.002597648519518714,,,-0.8762137892590293,,,,,
1963-03-31,0.006135814996822919,0.003474775576245648,0.004358492325960306,0.004464209390985907,,,-0.6237512433986806,,,,,
1963-04-30,0.009131830144510467,0.005367488835272383,0.0035273405179676587,0.0028033733574348574,,,0.4912695514094143,,,,,
1963-05-31,0.012046250991728957,0.00230930574791266,0.00216450300957316,0.004283299842526844,,,1.7977233080143156,,,,,
1963-06-30,0.0029917942188344426,0.0034893539367253368,0.011821738965166695,0.005115859165080394,,,1.5739919511358638,,,,,
1963-07-31,-0.003988579760897615,0.0028603229417072384,0.0069204428445743815,0.000591453514210194,,,1.1639840475337988,,,,,
1963-08-31,0.0019962784751941243,0.01019155089012358,0.004499147459738673,0.00357821729332386,,,1.5190772412628077,,,,,
1963-09-30,0.00991838599292505,0.002231404443824303,-0.002379379840339979,0.006935425850924659,,,2.0437708581046583,,,,,
1963-10-31,0.006889163987267022,0.0020352965598053885,0.0013225765715736415,0.0055066419256979415,,,1.4297006122075093,,,,,
1963-11-30,0.0048888316835213885,0.002065847428047718,0.008685407935148604,0.002361104640364431,,,0.986141960526631,,,,,
1963-12-31,-0.0019533910582199,0.002459557134182333,0.01301762720009858,0.007122099482050004,,,0.8035907409048159,,,,,
1964-01-31,0.008758568452026605,0.0005015609026006729,0.003614772849043213,-0.00010807889769992585,,,0.9564220052805399,,,,,
1964-02-29,0.006759179799917803,0.0042789671554821496,0.007957942138195229,0.008931032624492907,0.014795158916747653,,1.1245303967655864,,,,,
1964-03-31,0.0,0.0024761851906642818,0.0035732554609939626,0.0050932384425070865,0.0013342230131359045,,0.868506683959349,,,,,
1964-04-30,0.016229929787212605,0.004198914453050762,0.00203614221530124,0.006091964721216314,0.005319161477600254,,0.8094622323611335,,,,,
1964-05-31,0.005666511869097501,0.0005471301451294153,0.013385728340930214,0.006300730114198849,0.0,,0.9278869366805976,,,,,
1964-06-30,0.0028195179439811646,0.0027652619013736057,0.007000028583543205,0.003887308122300759,0.003970885429493087,,1.0032321003486278,,,,,
1964-07-31,0.006553893177256853,0.003794037880817669,0.007693300136309311,0.0054030632532384715,0.003955179842927592,,1.0514897522491977,,,,,
1964-08-31,0.006507779827306326,0.000950505876437191,0.006161448944047798,0.0060653508880808005,0.0026281224062696396,,0.7049453861472871,,,,,
1964-09-30,0.0037007835158737734,0.001610401846555476,-0.0034457331656208012,0.004206757695166097,-0.0026281224062696396,,0.8311778036000109,,,,,
1964-10-31,-0.013947391113706686,-0.0009489756859331067,0.006634746048556295,0.0006191737668146402,0.003939598004079947,,1.0316709354096665,,,,,
1964-11-30,0.030430123051711444,-0.003277494379300805,-0.008362075287414505,0.007366200331433426,0.007832938221187469,,0.9001741719346262,,,,,
1964-12-31,0.011738211147389155,0.0052083892881658045,0.010808260460241748,0.009580179264261801,0.009061550677574637,,0.45894459483628985,,,,,
1965-01-31,0.010715843811408998,0.0030918192855029503,0.008030217138793816,0.001756579176800166,0.0025740039951731575,,0.5807255159304369,,,,,
1965-02-28,0.006196649466435389,0.004712226827976451,0.01634651783066854,0.005486289656842835,0.0012845216923560443,,0.4792102265686029,,,,,
1965-03-31,0.01315247562931221,0.0057256857298320085,0.004282661792000653,0.0049220772054274775,0.006397974479660284,,0.3304701308122861,,,,,
1965-04-30,0.004344922848209087,0.0002503776542681635,0.008275257059405128,0.0036674042571949172,0.0,,0.3360797030920626,,,,,
1965-05-31,0.007774879780681143,0.002450389204190273,0.0009413980455192927,0.0064023041331982,0.005089069507470789,,0.5573656510112829,,,,,
1965-06-30,0.007714897083511918,0.0040209408665585755,-0.005898330182787959,0.002938605122608351,0.0012682309879954445,,-0.23645310736314876,,,,,
1965-07-31,0.009352687144734695,0.003674466620015693,0.0129307079689438,0.0067360236298430465,0.0037950709685512507,,-0.1415743042088186,,,,,
1965-08-31,0.0042202021094208675,0.0030188328669584763,0.007447090502896714,0.0052911904482879635,0.0,,-0.08779699495488978,,,,,
1965-09-30,0.002522975075029521,0.0015635675560492501,0.017011904518370535,0.006493950998640585,0.002522069432710161,,0.062453893312917265,,,,,
1965-10-31,0.010034898871122522,0.0034968227710709954,0.014258473994072318,0.011135900858192826,0.007528266420790963,,0.21273040436652446,,,,,
1965-11-30,0.004150131430953774,0.004072392717555218,0.0008984726570266943,0.0070166773814577255,0.004987541511039417,,0.45970687748475164,,,,,
1965-12-31,0.012351079662273001,0.008597135793735333,0.005373949341387352,0.005356844354947654,0.008668784936446627,,0.16261855324085336,,,,,
1966-01-31,0.00977339368085861,0.005068287312472108,0.0073423402496963774,0.0021473466425483423,0.0,,0.2645232908706047,,,,,
1966-02-28,0.006462929725099986,0.004706268976489625,0.01080376510003589,0.005097235880509032,0.009816029737656606,,0.17427196461563746,,,,,
1966-03-31,0.013592165666190592,0.006468999422862609,0.010037177872198377,0.0054772362717780965,0.002439025599358935,,-0.31998247163357,,,,,
1966-04-30,0.0015875193122121267,0.0012410897723391656,0.0034677104536955383,-0.0003746253790062326,0.0,,-0.23301341628204128,,,,,
1966-05-31,0.009472552596577088,0.003365456480844742,-0.00891019694758377,0.003397705922964178,0.0012172856037517832,,-0.22194099153694777,,,,,
1966-06-30,0.004699937396444032,0.004506542101889721,0.005008175955031113,0.005802334103202966,0.006064299967510678,,-0.30679029477524383,,,,,
1966-07-31,0.005460296303184453,0.004125015689373512,0.010801574020463889,0.00444527496220104,0.002415460111603984,,-0.5326050811139863,,,,,
1966-08-31,0.0007759664271875799,0.010207599670792433,0.005784697437833053,0.0027682955761427763,0.0012055456553490274,,-1.4566457315878316,,,,,
1966-09-30,0.0092820743572406,-0.0018368622848434768,0.0118922616236814,0.0026993881422008315,-0.0024125464053845747,,-1.963819261090194,,,,,
1966-10-31,0.00690403046422805,0.0026452571986688156,-0.0027481256064989523,0.004340523397267759,0.0036166404701889476,,-2.1789232659201905,,,,,
1966-11-30,-0.00690403046422805,0.005393271499938734,0.0029592074014779257,0.004018025617611443,-0.001204094064804373,,-1.6720627000551405,,,,,
1966-12-31,0.0023056936281240503,0.0056563939198834845,0.0035815902607598815,-0.001276712335622321,0.0036079413761989088,,-1.7991243321927042,,,,,
1967-01-31,0.004706145288958741,0.004508311194994619,0.005662173038779805,0.008661733792926896,0.0011997601919038203,,-1.3497330846504991,,,,,
1967-02-28,-0.011406783367016615,0.002063353297863557,-0.0018838310123738822,-0.00018094634990006853,-0.009638628837768337,,-0.6412914406707367,,,,,
1967-03-31,-0.005651553388965169,-0.00013742451216813834,0.006057459775301588,0.0038531053089023715,-0.0024242436115065047,,-0.6818826189426197,,,,,
1967-04-30,0.009386342206816334,0.0019069854822184595,0.010976603944227392,0.00030039953363569794,-0.00364742045704336,,-0.06681451548014634,,,,,
1967-05-31,-0.008763220926102822,-0.002686081312218036,0.0018520429205777234,0.0015306355124504734,0.004860276882252101,,0.16297630436712798,,,,,
1967-06-30,-0.00012401634147529705,0.001984733475943301,0.008801612443900098,0.003920928086358799,0.0012113871862977632,,0.07199919048052565,,,,,
1967-07-31,-0.0022782901029625435,0.004823246092330535,-0.0006115584738557445,0.0045600257841087455,0.0,,0.8244350156267132,,,,,
1967-08-31,0.018976520928497997,0.005570201790613183,0.005896123617691096,0.004302485755207641,0.0036253816143165807,,1.268912620650342,,,,,
1967-09-30,-0.0016266466993570816,-0.002266718008691271,0.011288166627299034,0.0013906356261355057,0.0012055456553490274,,1.504922195840207,,,,,
1967-10-31,0.008112538497200728,0.0009828753673737367,-0.007040157811732506,0.0003251888341075926,-0.0024125464053845747,,1.0281190827637838,,,,,
1967-11-30,0.014200948545926018,0.008188254127722061,0.009842401438899806,0.00627607876474201,0.012004946096823232,,0.6743667173496938,,,,,
1967-12-31,0.010711664052892811,0.006261368215032093,0.014485817346073127,0.0026986611080523915,0.0,-0.010471299867296224,0.5691758973196565,,,,,
1968-01-31,-0.0010753739060418432,0.00026810849617753263,0.00824018788545633,0.004938425944651215,-0.009592399691438658,0.05960167359070212,0.18788832239582992,,,,,
1968-02-29,0.003576435620962659,0.008128196634276108,0.0072033797313260095,0.008157622931292963,0.013165959182304121,0.21288949699891724,-0.4431229406007416,,,,,
1968-03-31,0.0031155061200975886,0.0023755258351130237,0.01921288685999123,0.004874330058033394,-0.00118976813558902,0.2981293581987732,-0.7693199146734507,,,,,
1968-04-30,0.0014476763230204526,0.0009721895651413348,-0.0034311890315636973,0.003016506876740266,-0.0011911853701525033,0.16946709678907546,-0.2818134095248791,,,,,
1968-05-31,0.011153041522149465,-0.0019600769673502327,0.009313000884746181,0.006119900134825329,0.008308653139017075,0.15343254694181852,0.03368566741100471,,,,,
1968-06-30,0.0036669011352801206,0.001105778912682709,0.009039609577725649,0.004835049237314593,0.003539826705123872,0.16267387617060614,0.08302257784793342,,,,,
1968-07-31,-0.0015340976326165823,0.004308228309184869,0.013777912980840412,0.006081625420222281,0.002352942262026758,0.08072841079096627,-0.11628548435962797,,,,,
1968-08-31,0.002786543559519572,0.003705199567129114,0.009752584429353561,0.0037436886643824607,0.0011743982559417887,0.08181568944458739,-0.4529618524490197,,,,,
1968-09-30,0.0037800640168987876,0.0007160236155314692,0.0009151643358595862,0.005212139804937621,0.004683849312425714,0.12647118761402076,-0.16208221542908643,,,,,
1968-10-31,0.001983501770367546,0.0009782236531954425,0.00801753565894714,0.0014523113850000158,0.0011675424560380065,0.10334235150158833,0.3110461858592206,,,,,
1968-11-30,0.012853108521615475,0.00404870645095734,0.007233304593519563,0.004566599420884998,0.0,0.14113599200974214,0.1861684667594631,,,,,
1968-12-31,0.003153464050476451,0.005551181377228431,-0.0027063615977427347,0.0040479150315579915,0.004656585829950544,0.07830609363361773,0.31974065254040424,,,,,
1969-01-31,0.006031722728192079,0.005074835723437587,0.013637390608234767,0.000248993651949192,0.006944472352811815,0.09578478826126435,0.3364959958517085,,,,,
1969-02-28,0.006377202294639783,0.0065790182476366255,0.007457420924319003,0.004140792666031956,-0.0011540682181072626,-0.004089985251525263,0.4320274976914693,,,,,
1969-03-31,0.007811075226091813,0.0014989403159137993,-0.0005308325348041265,0.004919011278898822,0.005757068290067835,0.051557809664849685,-0.47350054605713027,,,,,
1969-04-30,-0.0036872084947559003,0.0015963970436150277,0.01196354874176997,0.0024914796115851345,0.00229357898709992,0.0783690671155064,-0.5188802830494257,,,,,
1969-05-31,-0.0037864804338050284,0.000967999164528166,0.0057546588314973945,0.004011630907021058,0.005711037795514073,0.06619278123359607,-0.43590553131352455,,,,,
1969-06-30,0.009722164309101444,-0.00093951522234903,0.0006952894422287414,0.0038870891733662205,-0.001139601262933887,0.021893984634736796,-0.8953421488187653,,,,,
1969-07-31,0.005266913353804803,0.0034973521196643986,0.007098982284589717,0.005465233700139294,0.005685063634608412,-0.045824506203226534,-1.1246686149217755,,,,,
1969-08-31,0.0022954207645677904,-0.00036906131095015837,0.009957163811257885,0.006213455535871049,0.0011331445971691778,-0.038011766804142866,-1.4764582262701247,,,,,
1969-09-30,-0.0002244583039865411,-0.0005396424289898505,0.005451461541587044,0.0026778796496973456,0.0011318620336835394,-0.04597001103765663,-1.6244708067579647,,,,,
1969-10-31,0.0002907658895985321,0.0038987509600012515,0.00711023818250478,0.001469782870385572,-0.0011318620336835394,-0.0828907578479594,-1.6820719853790693,,,,,
1969-11-30,-0.009470267587474712,-0.0007360539350234063,0.008231881848331568,0.0010675777676691922,-0.004540302918782935,-0.027195742808489243,-1.719701790278502,,,,,
1969-12-31,-0.0026862055605021418,0.000254849215593822,0.0016716821010982486,0.0017590154051791984,0.005672164952466474,-0.13760272794458572,-1.8280933504790289,,,,,
1970-01-31,-0.01869257136284075,0.00014155483857969386,0.00831674787107417,0.0016761787058925393,-0.007950070265461129,-0.23127367739745885,-1.8295969258478701,,,,,
